fid,X,Y,6year,10year,30year,100year,1000year
438,363611.9567,434720.1365,19.3,23,31.6,42.1,72.9
439,382772.9953,434563.804,19.3,23,31.6,42.1,72.9
440,380856.2806,420426.7311,19.3,23,31.6,42.1,72.9
441,337905.5082,403431.7958,19.3,23,31.6,42.1,72.9
442,341275.5502,425859.2213,19.3,23,31.6,42.1,72.9
443,353647.4684,413309.867,19.3,23,31.6,42.1,72.9
444,351161.7434,463978.4525,19.3,23,31.6,42.1,72.9
445,369008.0389,465989.2591,19.3,23,31.6,42.1,72.9
446,369021.2431,476477.6189,19.3,23,31.6,42.1,72.9
447,380288.9663,457183.9527,19.3,23,31.6,42.1,72.9
448,366937.2564,450061.0224,19.3,23,31.6,42.1,72.9
449,345982.7093,444114.4199,19.3,23,31.6,42.1,72.9
450,412837.4195,613120.6114,19.3,23,31.6,42.1,72.9
451,401939.6472,603905.0928,19.3,23,31.6,42.1,72.9
452,425041.1339,594626.3382,19.3,23,31.6,42.1,72.9
453,395050.2603,626669.6893,19.3,23,31.6,42.1,72.9
454,379499.7208,612483.5681,19.3,23,31.6,42.1,72.9
455,412035.1456,633057.1671,19.3,23,31.6,42.1,72.9
456,426565.095,562936.3052,19.3,23,31.6,42.1,72.9
457,407228.5793,563140.7453,19.3,23,31.6,42.1,72.9
458,404350.4502,552004.0567,19.3,23,31.6,42.1,72.9
459,394154.2536,565487.1305,19.3,23,31.6,42.1,72.9
460,408099.2425,587540.187,19.3,23,31.6,42.1,72.9
461,413936.4639,576852.575,19.3,23,31.6,42.1,72.9
462,429553.7928,574531.7913,19.3,23,31.6,42.1,72.9
463,356593.2822,542818.5169,19.3,23,31.6,42.1,72.9
464,346479.7157,519032.1344,19.3,23,31.6,42.1,72.9
465,370719.9205,516870.6373,19.3,23,31.6,42.1,72.9
466,336576.7249,539415.0637,19.3,23,31.6,42.1,72.9
467,346161.7961,539150.0457,19.3,23,31.6,42.1,72.9
468,359093.8389,566107.9349,19.3,23,31.6,42.1,72.9
469,348111.7433,581382.51,19.3,23,31.6,42.1,72.9
470,397008.0685,652643.4278,19.3,23,31.6,42.1,72.9
471,391793.0772,646532.6163,19.3,23,31.6,42.1,72.9
472,384564.326,637395.1483,19.3,23,31.6,42.1,72.9
473,333517.7665,565607.6509,19.3,23,31.6,42.1,72.9
474,350217.0057,573723.7687,19.3,23,31.6,42.1,72.9
475,339308.2456,572952.689,19.3,23,31.6,42.1,72.9
476,323019.5422,138866.8599,19.3,23,31.6,42.1,72.9
477,347059.7103,132221.9105,19.3,23,31.6,42.1,72.9
478,329421.4254,133847.2346,19.3,23,31.6,42.1,72.9
479,336056.1125,126535.8369,19.3,23,31.6,42.1,72.9
480,278272.4175,116257.2192,19.3,23,31.6,42.1,72.9
481,273472.4637,106230.0752,19.3,23,31.6,42.1,72.9
482,265573.9654,100312.2492,19.3,23,31.6,42.1,72.9
483,282231.9479,142398.3083,19.3,23,31.6,42.1,72.9
484,352314.443,140774.3811,19.3,23,31.6,42.1,72.9
485,343912.5817,152593.7648,19.3,23,31.6,42.1,72.9
486,334482.5284,161764.9173,19.3,23,31.6,42.1,72.9
487,316094.9849,125624.0065,19.3,23,31.6,42.1,72.9
488,358079.8033,117570.3898,19.3,23,31.6,42.1,72.9
489,340069.7792,115152.0669,19.3,23,31.6,42.1,72.9
490,215538.5042,65253.01233,19.3,23,31.6,42.1,72.9
491,199349.1822,48871.54293,19.3,23,31.6,42.1,72.9
492,188374.6782,49146.76241,19.3,23,31.6,42.1,72.9
493,165887.3461,39084.73992,19.3,23,31.6,42.1,72.9
494,231962.5045,101820.8162,19.3,23,31.6,42.1,72.9
495,241147.2197,61594.7042,19.3,23,31.6,42.1,72.9
496,231553.2466,67913.37513,19.3,23,31.6,42.1,72.9
497,227444.6236,58066.76464,19.3,23,31.6,42.1,72.9
498,260262.2163,130061.0542,19.3,23,31.6,42.1,72.9
499,264080.2795,114498.368,19.3,23,31.6,42.1,72.9
500,274016.1853,128426.5791,19.3,23,31.6,42.1,72.9
501,205795.4489,73940.23153,19.3,23,31.6,42.1,72.9
502,219913.5928,100232.6228,19.3,23,31.6,42.1,72.9
503,248067.1685,109926.6336,19.3,23,31.6,42.1,72.9
504,250553.3474,131336.3243,19.3,23,31.6,42.1,72.9
505,399649.187,244835.0355,19.3,23,31.6,42.1,72.9
506,382610.7703,241868.4984,19.3,23,31.6,42.1,72.9
507,373867.6155,256823.0198,19.3,23,31.6,42.1,72.9
508,388944.6848,218753.6662,19.3,23,31.6,42.1,72.9
509,390709.8357,225673.6757,19.3,23,31.6,42.1,72.9
510,388310.9269,285503.5721,19.3,23,31.6,42.1,72.9
511,414803.1654,249724.4513,19.3,23,31.6,42.1,72.9
512,410854.6024,265419.0085,19.3,23,31.6,42.1,72.9
513,357092.5581,270616.6096,19.3,23,31.6,42.1,72.9
514,386186.3431,256648.4362,19.3,23,31.6,42.1,72.9
515,391560.6097,268504.4654,19.3,23,31.6,42.1,72.9
516,379567.9924,267243.4718,19.3,23,31.6,42.1,72.9
517,372011.0146,285129.5273,19.3,23,31.6,42.1,72.9
518,366917.9826,181930.6703,19.3,23,31.6,42.1,72.9
519,368757.5609,156235.4948,19.3,23,31.6,42.1,72.9
520,374019.1232,147273.7095,19.3,23,31.6,42.1,72.9
521,345142.8193,161725.3155,19.3,23,31.6,42.1,72.9
522,346450.4859,170667.165,19.3,23,31.6,42.1,72.9
523,355422.7359,174053.0326,19.3,23,31.6,42.1,72.9
524,369505.2832,167840.9811,19.3,23,31.6,42.1,72.9
525,370942.2498,208316.4013,19.3,23,31.6,42.1,72.9
526,387302.2361,205012.3718,19.3,23,31.6,42.1,72.9
527,378972.1424,214758.7288,19.3,23,31.6,42.1,72.9
528,371450.8481,232140.5401,19.3,23,31.6,42.1,72.9
529,385447.6094,154953.8324,19.3,23,31.6,42.1,72.9
530,393086.9641,178839.5005,19.3,23,31.6,42.1,72.9
531,397162.5245,157711.7463,19.3,23,31.6,42.1,72.9
532,367643.058,191339.7011,19.3,23,31.6,42.1,72.9
533,351680.9198,328881.438,19.3,23,31.6,42.1,72.9
534,372564.9666,319240.7679,19.3,23,31.6,42.1,72.9
535,365783.3764,330760.6462,19.3,23,31.6,42.1,72.9
536,324353.7727,310279.9322,19.3,23,31.6,42.1,72.9
537,348591.466,301021.7054,19.3,23,31.6,42.1,72.9
538,358786.8594,311896.0524,19.3,23,31.6,42.1,72.9
539,340552.6771,316060.9079,19.3,23,31.6,42.1,72.9
540,326406.7984,295468.7924,19.3,23,31.6,42.1,72.9
541,302190.6804,318598.9849,19.3,23,31.6,42.1,72.9
542,302315.8674,309314.3406,19.3,23,31.6,42.1,72.9
543,293721.8865,284994.9133,19.3,23,31.6,42.1,72.9
544,329030.497,324702.733,19.3,23,31.6,42.1,72.9
545,315769.9996,317930.3717,19.3,23,31.6,42.1,72.9
546,313074.8704,327122.0698,19.3,23,31.6,42.1,72.9
547,310609.7475,295268.8959,19.3,23,31.6,42.1,72.9
548,362934.3507,301655.2395,19.3,23,31.6,42.1,72.9
549,353540.3089,286215.807,19.3,23,31.6,42.1,72.9
550,444309.7864,263862.4454,19.3,23,31.6,42.1,72.9
551,364427.0566,280351.8711,19.3,23,31.6,42.1,72.9
552,425567.281,240150.5201,19.3,23,31.6,42.1,72.9
553,428515.618,256275.1955,19.3,23,31.6,42.1,72.9
554,377369.7443,302034.817,19.3,23,31.6,42.1,72.9
555,453592.8858,278414.1353,19.3,23,31.6,42.1,72.9
556,325126.4601,276706.7415,19.3,23,31.6,42.1,72.9
557,331366.3122,283059.8452,19.3,23,31.6,42.1,72.9
558,430484.2307,269262.1845,19.3,23,31.6,42.1,72.9
559,343812.5625,272213.3173,19.3,23,31.6,42.1,72.9
560,342591.7671,289740.6816,19.3,23,31.6,42.1,72.9
