fid,X,Y,6year,10year,30year,100year,1000year
386,226524.0777,237947.1254,34.8,39.4,50.8,65.4,106.7
387,270975.9039,234447.3202,34.8,39.4,50.8,65.4,106.7
388,282660.2734,237383.5585,34.8,39.4,50.8,65.4,106.7
389,276815.1856,249907.0406,34.8,39.4,50.8,65.4,106.7
390,217741.4993,213931.337,34.8,39.4,50.8,65.4,106.7
391,382914.304,363725.7304,34.8,39.4,50.8,65.4,106.7
392,365254.0411,351651.9325,34.8,39.4,50.8,65.4,106.7
393,292535.3051,335248.0929,34.8,39.4,50.8,65.4,106.7
394,340109.4538,375299.6843,34.8,39.4,50.8,65.4,106.7
395,358092.8673,375742.7415,34.8,39.4,50.8,65.4,106.7
396,375478.2655,375189.7859,34.8,39.4,50.8,65.4,106.7
397,367791.8059,399031.5322,34.8,39.4,50.8,65.4,106.7
398,397283.8083,392028.5206,34.8,39.4,50.8,65.4,106.7
399,379630.3829,405885.2672,34.8,39.4,50.8,65.4,106.7
400,389141.4754,413793.4996,34.8,39.4,50.8,65.4,106.7
401,352229.8321,386573.4685,34.8,39.4,50.8,65.4,106.7
402,365723.3766,388312.1601,34.8,39.4,50.8,65.4,106.7
403,354216.8182,396111.8733,34.8,39.4,50.8,65.4,106.7
404,385134.4147,379350.2895,34.8,39.4,50.8,65.4,106.7
405,278285.654,357154.7166,34.8,39.4,50.8,65.4,106.7
406,287322.7162,377100.4325,34.8,39.4,50.8,65.4,106.7
407,303077.5147,364221.9482,34.8,39.4,50.8,65.4,106.7
408,314743.1457,377222.4439,34.8,39.4,50.8,65.4,106.7
409,274370.1198,323848.5985,34.8,39.4,50.8,65.4,106.7
410,261383.6429,327431.4964,34.8,39.4,50.8,65.4,106.7
411,270762.6209,340425.2241,34.8,39.4,50.8,65.4,106.7
412,246222.4604,361465.3524,34.8,39.4,50.8,65.4,106.7
413,346652.8447,342607.4526,34.8,39.4,50.8,65.4,106.7
414,319107.1704,343875.6905,34.8,39.4,50.8,65.4,106.7
415,320580.7706,335827.3012,34.8,39.4,50.8,65.4,106.7
416,297815.9196,348721.1772,34.8,39.4,50.8,65.4,106.7
417,338845.6962,363917.2947,34.8,39.4,50.8,65.4,106.7
418,325682.0334,358799.4086,34.8,39.4,50.8,65.4,106.7
419,341218.8641,352688.9879,34.8,39.4,50.8,65.4,106.7
420,333894.9483,345833.6461,34.8,39.4,50.8,65.4,106.7
421,354978.6835,484334.5415,34.8,39.4,50.8,65.4,106.7
422,349683.1696,497016.0799,34.8,39.4,50.8,65.4,106.7
423,340434.3191,482597.9102,34.8,39.4,50.8,65.4,106.7
424,362714.7736,482861.3697,34.8,39.4,50.8,65.4,106.7
425,372086.3805,490972.7272,34.8,39.4,50.8,65.4,106.7
426,362239.7001,503130.7284,34.8,39.4,50.8,65.4,106.7
427,350408.6864,470956.5317,34.8,39.4,50.8,65.4,106.7
428,320365.5148,524098.5265,34.8,39.4,50.8,65.4,106.7
429,320578.1748,547216.9237,34.8,39.4,50.8,65.4,106.7
430,336104.4416,558289.6379,34.8,39.4,50.8,65.4,106.7
431,344649.2156,558026.7169,34.8,39.4,50.8,65.4,106.7
432,335316.0919,499074.0584,34.8,39.4,50.8,65.4,106.7
433,318861.1263,491319.9939,34.8,39.4,50.8,65.4,106.7
434,307069.3425,514236.7307,34.8,39.4,50.8,65.4,106.7
435,298880.0796,517795.4803,34.8,39.4,50.8,65.4,106.7
436,350556.1303,428448.223,34.8,39.4,50.8,65.4,106.7
437,365689.4228,425411.1865,34.8,39.4,50.8,65.4,106.7
438,363611.9567,434720.1365,34.8,39.4,50.8,65.4,106.7
439,382772.9953,434563.804,34.8,39.4,50.8,65.4,106.7
440,380856.2806,420426.7311,34.8,39.4,50.8,65.4,106.7
441,337905.5082,403431.7958,34.8,39.4,50.8,65.4,106.7
442,341275.5502,425859.2213,34.8,39.4,50.8,65.4,106.7
443,353647.4684,413309.867,34.8,39.4,50.8,65.4,106.7
444,351161.7434,463978.4525,34.8,39.4,50.8,65.4,106.7
445,369008.0389,465989.2591,34.8,39.4,50.8,65.4,106.7
446,369021.2431,476477.6189,34.8,39.4,50.8,65.4,106.7
447,380288.9663,457183.9527,34.8,39.4,50.8,65.4,106.7
448,366937.2564,450061.0224,34.8,39.4,50.8,65.4,106.7
449,345982.7093,444114.4199,34.8,39.4,50.8,65.4,106.7
450,412837.4195,613120.6114,34.8,39.4,50.8,65.4,106.7
451,401939.6472,603905.0928,34.8,39.4,50.8,65.4,106.7
452,425041.1339,594626.3382,34.8,39.4,50.8,65.4,106.7
453,395050.2603,626669.6893,34.8,39.4,50.8,65.4,106.7
454,379499.7208,612483.5681,34.8,39.4,50.8,65.4,106.7
455,412035.1456,633057.1671,34.8,39.4,50.8,65.4,106.7
456,426565.095,562936.3052,34.8,39.4,50.8,65.4,106.7
457,407228.5793,563140.7453,34.8,39.4,50.8,65.4,106.7
458,404350.4502,552004.0567,34.8,39.4,50.8,65.4,106.7
459,394154.2536,565487.1305,34.8,39.4,50.8,65.4,106.7
460,408099.2425,587540.187,34.8,39.4,50.8,65.4,106.7
461,413936.4639,576852.575,34.8,39.4,50.8,65.4,106.7
462,429553.7928,574531.7913,34.8,39.4,50.8,65.4,106.7
463,356593.2822,542818.5169,34.8,39.4,50.8,65.4,106.7
464,346479.7157,519032.1344,34.8,39.4,50.8,65.4,106.7
465,370719.9205,516870.6373,34.8,39.4,50.8,65.4,106.7
466,336576.7249,539415.0637,34.8,39.4,50.8,65.4,106.7
467,346161.7961,539150.0457,34.8,39.4,50.8,65.4,106.7
468,359093.8389,566107.9349,34.8,39.4,50.8,65.4,106.7
469,348111.7433,581382.51,34.8,39.4,50.8,65.4,106.7
470,397008.0685,652643.4278,34.8,39.4,50.8,65.4,106.7
471,391793.0772,646532.6163,34.8,39.4,50.8,65.4,106.7
472,384564.326,637395.1483,34.8,39.4,50.8,65.4,106.7
473,333517.7665,565607.6509,34.8,39.4,50.8,65.4,106.7
474,350217.0057,573723.7687,34.8,39.4,50.8,65.4,106.7
475,339308.2456,572952.689,34.8,39.4,50.8,65.4,106.7
476,323019.5422,138866.8599,34.8,39.4,50.8,65.4,106.7
477,347059.7103,132221.9105,34.8,39.4,50.8,65.4,106.7
478,329421.4254,133847.2346,34.8,39.4,50.8,65.4,106.7
479,336056.1125,126535.8369,34.8,39.4,50.8,65.4,106.7
480,278272.4175,116257.2192,34.8,39.4,50.8,65.4,106.7
481,273472.4637,106230.0752,34.8,39.4,50.8,65.4,106.7
482,265573.9654,100312.2492,34.8,39.4,50.8,65.4,106.7
483,282231.9479,142398.3083,34.8,39.4,50.8,65.4,106.7
484,352314.443,140774.3811,34.8,39.4,50.8,65.4,106.7
485,343912.5817,152593.7648,34.8,39.4,50.8,65.4,106.7
486,334482.5284,161764.9173,34.8,39.4,50.8,65.4,106.7
487,316094.9849,125624.0065,34.8,39.4,50.8,65.4,106.7
488,358079.8033,117570.3898,34.8,39.4,50.8,65.4,106.7
489,340069.7792,115152.0669,34.8,39.4,50.8,65.4,106.7
490,215538.5042,65253.01233,34.8,39.4,50.8,65.4,106.7
491,199349.1822,48871.54293,34.8,39.4,50.8,65.4,106.7
492,188374.6782,49146.76241,34.8,39.4,50.8,65.4,106.7
493,165887.3461,39084.73992,34.8,39.4,50.8,65.4,106.7
494,231962.5045,101820.8162,34.8,39.4,50.8,65.4,106.7
495,241147.2197,61594.7042,34.8,39.4,50.8,65.4,106.7
496,231553.2466,67913.37513,34.8,39.4,50.8,65.4,106.7
497,227444.6236,58066.76464,34.8,39.4,50.8,65.4,106.7
498,260262.2163,130061.0542,34.8,39.4,50.8,65.4,106.7
499,264080.2795,114498.368,34.8,39.4,50.8,65.4,106.7
500,274016.1853,128426.5791,34.8,39.4,50.8,65.4,106.7
501,205795.4489,73940.23153,34.8,39.4,50.8,65.4,106.7
502,219913.5928,100232.6228,34.8,39.4,50.8,65.4,106.7
503,248067.1685,109926.6336,34.8,39.4,50.8,65.4,106.7
504,250553.3474,131336.3243,34.8,39.4,50.8,65.4,106.7
505,399649.187,244835.0355,34.8,39.4,50.8,65.4,106.7
506,382610.7703,241868.4984,34.8,39.4,50.8,65.4,106.7
507,373867.6155,256823.0198,34.8,39.4,50.8,65.4,106.7
508,388944.6848,218753.6662,34.8,39.4,50.8,65.4,106.7
509,390709.8357,225673.6757,34.8,39.4,50.8,65.4,106.7
510,388310.9269,285503.5721,34.8,39.4,50.8,65.4,106.7
511,414803.1654,249724.4513,34.8,39.4,50.8,65.4,106.7
512,410854.6024,265419.0085,34.8,39.4,50.8,65.4,106.7
513,357092.5581,270616.6096,34.8,39.4,50.8,65.4,106.7
514,386186.3431,256648.4362,34.8,39.4,50.8,65.4,106.7
515,391560.6097,268504.4654,34.8,39.4,50.8,65.4,106.7
516,379567.9924,267243.4718,34.8,39.4,50.8,65.4,106.7
517,372011.0146,285129.5273,34.8,39.4,50.8,65.4,106.7
518,366917.9826,181930.6703,34.8,39.4,50.8,65.4,106.7
519,368757.5609,156235.4948,34.8,39.4,50.8,65.4,106.7
520,374019.1232,147273.7095,34.8,39.4,50.8,65.4,106.7
521,345142.8193,161725.3155,34.8,39.4,50.8,65.4,106.7
522,346450.4859,170667.165,34.8,39.4,50.8,65.4,106.7
523,355422.7359,174053.0326,34.8,39.4,50.8,65.4,106.7
524,369505.2832,167840.9811,34.8,39.4,50.8,65.4,106.7
525,370942.2498,208316.4013,34.8,39.4,50.8,65.4,106.7
526,387302.2361,205012.3718,34.8,39.4,50.8,65.4,106.7
527,378972.1424,214758.7288,34.8,39.4,50.8,65.4,106.7
528,371450.8481,232140.5401,34.8,39.4,50.8,65.4,106.7
529,385447.6094,154953.8324,34.8,39.4,50.8,65.4,106.7
530,393086.9641,178839.5005,34.8,39.4,50.8,65.4,106.7
531,397162.5245,157711.7463,34.8,39.4,50.8,65.4,106.7
532,367643.058,191339.7011,34.8,39.4,50.8,65.4,106.7
533,351680.9198,328881.438,34.8,39.4,50.8,65.4,106.7
534,372564.9666,319240.7679,34.8,39.4,50.8,65.4,106.7
535,365783.3764,330760.6462,34.8,39.4,50.8,65.4,106.7
536,324353.7727,310279.9322,34.8,39.4,50.8,65.4,106.7
537,348591.466,301021.7054,34.8,39.4,50.8,65.4,106.7
538,358786.8594,311896.0524,34.8,39.4,50.8,65.4,106.7
539,340552.6771,316060.9079,34.8,39.4,50.8,65.4,106.7
540,326406.7984,295468.7924,34.8,39.4,50.8,65.4,106.7
541,302190.6804,318598.9849,34.8,39.4,50.8,65.4,106.7
542,302315.8674,309314.3406,34.8,39.4,50.8,65.4,106.7
543,293721.8865,284994.9133,34.8,39.4,50.8,65.4,106.7
544,329030.497,324702.733,34.8,39.4,50.8,65.4,106.7
545,315769.9996,317930.3717,34.8,39.4,50.8,65.4,106.7
546,313074.8704,327122.0698,34.8,39.4,50.8,65.4,106.7
547,310609.7475,295268.8959,34.8,39.4,50.8,65.4,106.7
548,362934.3507,301655.2395,34.8,39.4,50.8,65.4,106.7
549,353540.3089,286215.807,34.8,39.4,50.8,65.4,106.7
550,444309.7864,263862.4454,34.8,39.4,50.8,65.4,106.7
551,364427.0566,280351.8711,34.8,39.4,50.8,65.4,106.7
552,425567.281,240150.5201,34.8,39.4,50.8,65.4,106.7
553,428515.618,256275.1955,34.8,39.4,50.8,65.4,106.7
554,377369.7443,302034.817,34.8,39.4,50.8,65.4,106.7
555,453592.8858,278414.1353,34.8,39.4,50.8,65.4,106.7
556,325126.4601,276706.7415,34.8,39.4,50.8,65.4,106.7
557,331366.3122,283059.8452,34.8,39.4,50.8,65.4,106.7
558,430484.2307,269262.1845,34.8,39.4,50.8,65.4,106.7
559,343812.5625,272213.3173,34.8,39.4,50.8,65.4,106.7
560,342591.7671,289740.6816,34.8,39.4,50.8,65.4,106.7
